what genres are the films acted by [Julia Faye] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES act by AD_HOC in	what Genre are the Movie acted by AD_HOC in	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Julia Faye') RETURN DISTINCT g.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Julia Faye') RETURN DISTINCT g.name
who acted in the movies written by [Karl Alexander]	who act in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who acted in the Movie written_by by AD_HOC	MATCH (m:Movie)-[r1]-(w:Writer),(m)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Karl Alexander') RETURN DISTINCT a.name	MATCH (m:Movie)-[r1]-(w:Writer),(m)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Karl Alexander') RETURN DISTINCT a.name
what genres are the movies directed by [P.J. Hogan] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC in	what Genre are the Movie directed_by by AD_HOC in	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('P.J. Hogan') RETURN DISTINCT g.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('P.J. Hogan') RETURN DISTINCT g.name
what were the release dates of [Alexandra Bastedo] acted films	what were the NODE_PROPERTY_ENTITIES date of AD_HOC act NODE_LABEL_ENTITIES	what were the release_year dates of AD_HOC acted Movie	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Alexandra Bastedo') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Alexandra Bastedo') RETURN DISTINCT m.release_year
which movies share the same actor of [Armless]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which Movie share the same Actor of AD_HOC	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Armless') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Armless') AND m2 <> m1 RETURN DISTINCT m2.name
when were the films written by [Liza Marklund] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie written_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Liza Marklund') AND m.release_year IS NOT NULL UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Liza Marklund') AND m.release_year IS NOT NULL UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year
the screenwriter [Myron Brinig] co-wrote films with who	the screenwrit AD_HOC co-wrot NODE_LABEL_ENTITIES with who	the screenwriter AD_HOC co-wrote Movie with who	MATCH (w1:Writer)-[r1]-(m:Movie)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Myron Brinig') AND w2 <> w1 RETURN DISTINCT w2.name	MATCH (w1:Writer)-[r1]-(m:Movie)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Myron Brinig') AND w2 <> w1 RETURN DISTINCT w2.name
the actor [Dominique Sanda] starred together with who	the NODE_LABEL_ENTITIES AD_HOC NODE_PROPERTY_ENTITIES togeth with who	the Actor AD_HOC starred_actors together with who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Dominique Sanda') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Dominique Sanda') AND co <> a RETURN DISTINCT co.name
who is listed as screenwriter of [Susanna Fogel] directed films	who is list as screenwrit of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	who is listed as screenwriter of AD_HOC directed_by Movie	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Susanna Fogel') RETURN DISTINCT w.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Susanna Fogel') RETURN DISTINCT w.name
who are the writers of the movies acted by [Richard Farnsworth]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES act by AD_HOC	who are the Writer of the Movie acted by AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Richard Farnsworth') RETURN DISTINCT w.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Richard Farnsworth') RETURN DISTINCT w.name
what are the languages spoken in the films directed by [Albert Uderzo]	what are the NODE_LABEL_ENTITIES spoken in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Language spoken in the Movie directed_by by AD_HOC	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Albert Uderzo') RETURN DISTINCT l.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Albert Uderzo') RETURN DISTINCT l.name
the movies directed by [Bibo Bergeron] were in which languages	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie directed_by by AD_HOC were in which Language	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Bibo Bergeron') RETURN DISTINCT l.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Bibo Bergeron') RETURN DISTINCT l.name
when did the films directed by [Ringo Lam] release	when did the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when did the Movie directed_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Ringo Lam') RETURN DISTINCT m.name, m.release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Ringo Lam') RETURN DISTINCT m.name, m.release_year
what are the genres of the movies acted by [Harry Carey]	what are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES act by AD_HOC	what are the Genre of the Movie acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Harry Carey') RETURN DISTINCT g.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Harry Carey') RETURN DISTINCT g.name
when were the films acted by [Akihiko Hirata] released	when were the NODE_LABEL_ENTITIES act by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie acted by AD_HOC release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Akihiko Hirata') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Akihiko Hirata') RETURN DISTINCT m.release_year
which films have the same director of [A Month by the Lake]	which NODE_LABEL_ENTITIES have the same NODE_LABEL_ENTITIES of AD_HOC	which Movie have the same Director of AD_HOC	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(m.name) = toLower('A Month by the Lake') MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(m.name) = toLower('A Month by the Lake') MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name
the screenwriter of [Rocky V] also wrote which movies	the screenwrit of AD_HOC also NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the screenwriter of AD_HOC also written_by which Movie	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Rocky V') AND m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Rocky V') AND m2 <> m RETURN DISTINCT m2.name
who are the directors of the films written by [Santo Cilauro]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Director of the Movie written_by by AD_HOC	MATCH (m:Movie)-[r]-(w:Writer),(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Santo Cilauro') RETURN DISTINCT d.name	MATCH (m:Movie)-[r]-(w:Writer),(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Santo Cilauro') RETURN DISTINCT d.name
what genres do the movies written by [Raoul Walsh] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what Genre do the Movie written_by by AD_HOC fall under	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Raoul Walsh') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Raoul Walsh') RETURN DISTINCT g.name
what are the genres of the movies directed by [Avi Nesher]	what are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Genre of the Movie directed_by by AD_HOC	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Avi Nesher') RETURN DISTINCT g.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Avi Nesher') RETURN DISTINCT g.name
which person directed the movies written by [Naomi Wallace]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person directed_by the Movie written_by by AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Naomi Wallace') RETURN DISTINCT d.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Naomi Wallace') RETURN DISTINCT d.name
when were the movies written by [Andrew Bujalski] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie written_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Andrew Bujalski') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Andrew Bujalski') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year
what genres do the films written by [Stacy Keach] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what Genre do the Movie written_by by AD_HOC fall under	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Stacy Keach') RETURN DISTINCT g.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Stacy Keach') RETURN DISTINCT g.name
when did the films starred by [Cesar Romero] release	when did the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when did the Movie starred_actors by AD_HOC release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Cesar Romero') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Cesar Romero') RETURN DISTINCT m.release_year
what were the release dates of [Oliver Stone] written movies	what were the NODE_PROPERTY_ENTITIES date of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	what were the release_year dates of AD_HOC written_by Movie	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Oliver Stone') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Oliver Stone') RETURN DISTINCT m.release_year
who starred movies for the director [Efram Potelle]	who NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES for the NODE_LABEL_ENTITIES AD_HOC	who starred_actors Movie for the Director AD_HOC	MATCH (d:Director), (m:Movie)-[r]-(d), (a:Actor)-[r2]-(m) WHERE toLower(d.name) = toLower('Efram Potelle') RETURN DISTINCT a.name	MATCH (d:Director), (m:Movie)-[r]-(d), (a:Actor)-[r2]-(m) WHERE toLower(d.name) = toLower('Efram Potelle') RETURN DISTINCT a.name
the films written by [Carol Ryrie Brink] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie written_by by AD_HOC were in which Genre	MATCH (w:Writer) WHERE toLower(w.name) = toLower('Carol Ryrie Brink') MATCH (m:Movie)-[r]-(w) MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name	MATCH (w:Writer) WHERE toLower(w.name) = toLower('Carol Ryrie Brink') MATCH (m:Movie)-[r]-(w) MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name
what are the genres of the films written by [Dag Johan Haugerud]	what are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Genre of the Movie written_by by AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Dag Johan Haugerud') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Dag Johan Haugerud') RETURN DISTINCT g.name
what are the films that have the same screenwriter of [Hud]	what are the NODE_LABEL_ENTITIES that have the same screenwrit of AD_HOC	what are the Movie that have the same screenwriter of AD_HOC	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Hud') AND m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Hud') AND m2 <> m RETURN DISTINCT m2.name
who are the directors of the movies written by [Harry Hill]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Director of the Movie written_by by AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Harry Hill') RETURN DISTINCT d.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Harry Hill') RETURN DISTINCT d.name
who directed the films written by [Clara Bingham]	who NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who directed_by the Movie written_by by AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Clara Bingham') RETURN DISTINCT d.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Clara Bingham') RETURN DISTINCT d.name
what genres do the movies directed by [Jonas Alexander Arnby] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what Genre do the Movie directed_by by AD_HOC fall under	MATCH (d:Director) WHERE toLower(d.name) = toLower('Jonas Alexander Arnby') MATCH (m:Movie)-[r]-(d) MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name	MATCH (d:Director) WHERE toLower(d.name) = toLower('Jonas Alexander Arnby') MATCH (m:Movie)-[r]-(d) MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name
the director [Griffin Dunne] co-directed movies with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with who	the Director AD_HOC co-directed Movie with who	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Griffin Dunne') AND d2 <> d1 RETURN DISTINCT d2.name	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Griffin Dunne') AND d2 <> d1 RETURN DISTINCT d2.name
what are the languages spoken in the films starred by [Tim Roth]	what are the NODE_LABEL_ENTITIES spoken in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Language spoken in the Movie starred_actors by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Tim Roth') RETURN DISTINCT l.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Tim Roth') RETURN DISTINCT l.name
when did the films written by [Jacques Mayol] release	when did the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when did the Movie written_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Jacques Mayol') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Jacques Mayol') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year
what are the movies that are directed by the same director of [Timeline]	what are the NODE_LABEL_ENTITIES that are NODE_PROPERTY_ENTITIES by the same NODE_LABEL_ENTITIES of AD_HOC	what are the Movie that are directed_by by the same Director of AD_HOC	MATCH (t:Movie)-[r]-(d:Director) WHERE toLower(t.name) = toLower('Timeline') MATCH (m:Movie)-[r2]-(d) WHERE m <> t RETURN DISTINCT m.name	MATCH (t:Movie)-[r]-(d:Director) WHERE toLower(t.name) = toLower('Timeline') MATCH (m:Movie)-[r2]-(d) WHERE m <> t RETURN DISTINCT m.name
which films have the same actor of [The Scout]	which NODE_LABEL_ENTITIES have the same NODE_LABEL_ENTITIES of AD_HOC	which Movie have the same Actor of AD_HOC	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('The Scout') AND other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('The Scout') AND other <> m RETURN DISTINCT other.name
what languages are the movies acted by [Audrey Tautou] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES act by AD_HOC in	what Language are the Movie acted by AD_HOC in	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Audrey Tautou') RETURN DISTINCT l.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Audrey Tautou') RETURN DISTINCT l.name
who is listed as director of [Jarrad Paul] written films	who is list as NODE_LABEL_ENTITIES of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	who is listed as Director of AD_HOC written_by Movie	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Jarrad Paul') RETURN DISTINCT d.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Jarrad Paul') RETURN DISTINCT d.name
which screenwriters co-wrote movies with [Tess Slesinger]	which screenwrit co-wrot NODE_LABEL_ENTITIES with AD_HOC	which screenwriters co-wrote Movie with AD_HOC	MATCH (s:Writer)-[r1]-(m:Movie)-[r2]-(co:Writer) WHERE toLower(s.name) = toLower('Tess Slesinger') AND co <> s RETURN DISTINCT co.name	MATCH (s:Writer)-[r1]-(m:Movie)-[r2]-(co:Writer) WHERE toLower(s.name) = toLower('Tess Slesinger') AND co <> s RETURN DISTINCT co.name
what types are the movies starred by [Zsa Zsa Gabor]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what has_genre are the Movie starred_actors by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Zsa Zsa Gabor') RETURN DISTINCT g.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Zsa Zsa Gabor') RETURN DISTINCT g.name
what are the primary languages in the films written by [Agnieszka Holland]	what are the primari NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the primary Language in the Movie written_by by AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(w.name) = toLower('Agnieszka Holland') RETURN DISTINCT l.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(w.name) = toLower('Agnieszka Holland') RETURN DISTINCT l.name
what are the primary languages in the movies acted by [Michèle Garcia]	what are the primari NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES act by AD_HOC	what are the primary Language in the Movie acted by AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Michèle Garcia') RETURN DISTINCT l.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Michèle Garcia') RETURN DISTINCT l.name
the films directed by [John Pasquin] were released in which years	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES in which release_year	the Movie directed_by by AD_HOC were release_year in which years	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('John Pasquin') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('John Pasquin') RETURN DISTINCT m.release_year
the movies written by [Edward Levy] were released in which years	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES in which release_year	the Movie written_by by AD_HOC were release_year in which years	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Edward Levy') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Edward Levy') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year
which person wrote the movies starred by [Jimmy Fallon]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person written_by the Movie starred_actors by AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Jimmy Fallon') RETURN DISTINCT w.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Jimmy Fallon') RETURN DISTINCT w.name
what are the main languages in [Ethan Hawke] acted films	what are the main NODE_LABEL_ENTITIES in AD_HOC act NODE_LABEL_ENTITIES	what are the main Language in AD_HOC acted Movie	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Ethan Hawke') WITH l.name AS language, count(*) AS c RETURN language ORDER BY c DESC, language ASC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Ethan Hawke') WITH l.name AS language, count(*) AS c RETURN language ORDER BY c DESC, language ASC
the movies written by [Homer] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie written_by by AD_HOC were in which Genre	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Homer') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Homer') RETURN DISTINCT g.name
who are the writers of the films directed by [James Dearden]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Writer of the Movie directed_by by AD_HOC	MATCH (m:Movie)-[r1]-(d:Director), (m)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('James Dearden') RETURN DISTINCT w.name	MATCH (m:Movie)-[r1]-(d:Director), (m)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('James Dearden') RETURN DISTINCT w.name
who are the directors of the films starred by [Shirley Henderson]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Director of the Movie starred_actors by AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Shirley Henderson') RETURN DISTINCT d.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Shirley Henderson') RETURN DISTINCT d.name
what genres do the films directed by [Walter Salles] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what Genre do the Movie directed_by by AD_HOC fall under	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(d.name) = toLower('Walter Salles') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(d.name) = toLower('Walter Salles') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name
the movies written by [Costa Botes] were directed by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie written_by by AD_HOC were directed_by by who	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Costa Botes') RETURN DISTINCT d.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Costa Botes') RETURN DISTINCT d.name
the movies written by [Andrew Davies] were in which languages	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie written_by by AD_HOC were in which Language	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(w.name) = toLower('Andrew Davies') RETURN DISTINCT l.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(w.name) = toLower('Andrew Davies') RETURN DISTINCT l.name
who are the actors of the screenwriter [Pascale Ferran]	who are the NODE_LABEL_ENTITIES of the screenwrit AD_HOC	who are the Actor of the screenwriter AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Pascale Ferran') RETURN DISTINCT a.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Pascale Ferran') RETURN DISTINCT a.name
the movies starred by [Tómas Lemarquis] were in which languages	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie starred_actors by AD_HOC were in which Language	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Tómas Lemarquis') RETURN DISTINCT l.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(a.name) = toLower('Tómas Lemarquis') RETURN DISTINCT l.name
